pollutant,country,month_day,value_numeric_mean,value_datetime_begin,day
PM10,Bulgaria,528.0,16.37036974789916,2023-05-28 16:00:00,
PM10,Bulgaria,528.0,16.37036974789916,2023-05-28 17:00:00,
PM10,Bulgaria,528.0,16.37036974789916,2023-05-28 18:00:00,
PM10,Bulgaria,528.0,16.37036974789916,2023-05-28 20:00:00,
CO,Bulgaria,528.0,0.3915813953488372,2023-05-28 17:00:00,
PM10,Bulgaria,528.0,16.37036974789916,2023-05-28 21:00:00,
CO,Bulgaria,528.0,0.3915813953488372,2023-05-28 13:00:00,
CO,Bulgaria,528.0,0.3915813953488372,2023-05-28 16:00:00,
CO,Bulgaria,528.0,0.3915813953488372,2023-05-28 14:00:00,
CO,Bulgaria,528.0,0.3915813953488372,2023-05-28 15:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 03:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 18:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 17:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 16:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 15:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 14:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 13:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 12:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 11:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 01:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 06:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 00:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-28 23:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 10:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 09:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 08:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 19:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 05:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 06:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 05:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 04:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 03:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 02:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 04:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-28 23:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 00:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 01:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 02:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 04:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 20:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 22:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 14:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 22:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 11:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 10:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 09:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 08:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 19:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 18:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 17:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 16:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 15:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 14:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 13:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 12:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 07:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 06:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 05:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 04:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 03:00:00,
PM10,Austria,529.0,12.92687691253007,2023-05-29 02:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 06:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 07:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 11:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 12:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 13:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-28 23:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 00:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 01:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 02:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 03:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 12:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 13:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 14:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 15:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 16:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 17:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 19:00:00,
PM10,Andorra,529.0,23.69333333333333,2023-05-28 23:00:00,
PM10,Andorra,529.0,23.69333333333333,2023-05-29 00:00:00,
PM10,Andorra,529.0,23.69333333333333,2023-05-29 06:00:00,
PM10,Andorra,529.0,23.69333333333333,2023-05-29 01:00:00,
PM10,Andorra,529.0,23.69333333333333,2023-05-29 02:00:00,
PM10,Andorra,529.0,23.69333333333333,2023-05-29 03:00:00,
PM10,Andorra,529.0,23.69333333333333,2023-05-29 04:00:00,
PM10,Andorra,529.0,23.69333333333333,2023-05-29 05:00:00,
PM10,Andorra,529.0,23.69333333333333,2023-05-29 08:00:00,
PM10,Andorra,529.0,23.69333333333333,2023-05-29 09:00:00,
CO,Austria,529.0,0.2181980060377358,2023-05-29 22:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 15:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 20:00:00,
CO,Austria,529.0,0.2181980060377358,2023-05-29 09:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 09:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 10:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 22:00:00,
SO2,Undefined,529.0,1.4041945983333333,2023-05-29 13:00:00,
CO,Austria,529.0,0.2181980060377358,2023-05-29 08:00:00,
CO,Austria,529.0,0.2181980060377358,2023-05-29 19:00:00,
CO,Austria,529.0,0.2181980060377358,2023-05-29 18:00:00,
CO,Austria,529.0,0.2181980060377358,2023-05-29 17:00:00,
CO,Austria,529.0,0.2181980060377358,2023-05-29 16:00:00,
CO,Austria,529.0,0.2181980060377358,2023-05-29 15:00:00,
CO,Austria,529.0,0.2181980060377358,2023-05-29 14:00:00,
CO,Austria,529.0,0.2181980060377358,2023-05-29 13:00:00,
CO,Austria,529.0,0.2181980060377358,2023-05-29 12:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 08:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 05:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 14:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 12:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 06:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 08:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 16:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 17:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 14:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 15:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 16:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 18:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 19:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 08:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 09:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 10:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 11:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 20:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 13:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 22:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 10:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 11:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 01:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-29 00:00:00,
CO,Sweden,529.0,0.0986739313636363,2023-05-28 23:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 15:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 16:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 17:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 18:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 17:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 18:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 19:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 20:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 22:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 09:00:00,
SO2,Estonia,529.0,0.4009253281538461,2023-05-29 14:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 00:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 15:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 03:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 02:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 01:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 00:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-28 23:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 22:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 20:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 19:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 18:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-28 23:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 22:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 20:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 21:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 19:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 18:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 17:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 16:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 15:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 14:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 13:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 12:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 11:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 10:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 09:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 08:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 06:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 00:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 01:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 02:00:00,
PM10,Sweden,529.0,14.33908943345301,2023-05-29 04:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 08:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 09:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 10:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 13:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 12:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 11:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 10:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 09:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 08:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 05:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 04:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 03:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 02:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 01:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 16:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 17:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 14:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 03:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 15:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 17:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 18:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 19:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 20:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 22:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 18:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 19:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 20:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 00:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-28 23:00:00,
SO2,Bosnia and Herzegovina,529.0,27.605856247619048,2023-05-29 22:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 13:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 12:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 11:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 16:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-28 23:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 07:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 16:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 05:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 05:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 04:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 03:00:00,
CO,Austria,529.0,0.2181980060377358,2023-05-29 11:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 02:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 01:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 07:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 06:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 08:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 09:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 10:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-29 00:00:00,
CO,Denmark,529.0,0.1333009708737864,2023-05-28 23:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 11:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 12:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 13:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 14:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 15:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 16:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 17:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 18:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 19:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 21:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 20:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 22:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-28 23:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 02:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 01:00:00,
PM10,Denmark,529.0,16.81171875,2023-05-29 04:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 00:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 13:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 12:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 06:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 05:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 04:00:00,
CO,Andorra,529.0,0.0863636363636363,2023-05-29 03:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 15:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 14:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 13:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 12:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 11:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 10:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 09:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 08:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 06:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 05:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 17:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 04:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 02:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 01:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-28 23:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 00:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 01:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 02:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 03:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 04:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 05:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 06:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 08:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 09:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 10:00:00,
SO2,Andorra,529.0,0.3863636363636363,2023-05-29 11:00:00,
PM10,Finland,529.0,7.944163354293707,2023-05-29 03:00:00,
CO,Austria,529.0,0.2181980060377358,2023-05-29 10:00:00,
SO2,Austria,529.0,2.224836861381579,2023-05-29 13:00:00,
CO,Austria,529.0,0.2181980060377358,2023-05-29 06:00:00,
NO2,Finland,529.0,4.823150961516854,2023-05-28 23:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 18:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 19:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 20:00:00,
SO2,Sweden,529.0,1.6901028571428571,2023-05-29 22:00:00,
NO2,Andorra,529.0,9.327272727272726,2023-05-29 22:00:00,
NO2,Andorra,529.0,9.327272727272726,2023-05-29 17:00:00,
NO2,Andorra,529.0,9.327272727272726,2023-05-28 23:00:00,
NO,Sweden,529.0,1.9496315789473684,2023-05-29 22:00:00,
NO,Sweden,529.0,1.9496315789473684,2023-05-29 19:00:00,
NO,Sweden,529.0,1.9496315789473684,2023-05-29 18:00:00,
NO,Sweden,529.0,1.9496315789473684,2023-05-29 17:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 18:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 19:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 20:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 22:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 09:00:00,
NO,Sweden,529.0,1.9496315789473684,2023-05-29 13:00:00,
NO,Sweden,529.0,1.9496315789473684,2023-05-29 14:00:00,
NO,Sweden,529.0,1.9496315789473684,2023-05-29 15:00:00,
NO,Sweden,529.0,1.9496315789473684,2023-05-29 16:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-28 23:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 00:00:00,
NO2,Finland,529.0,4.823150961516854,2023-05-29 00:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 01:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 03:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 04:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 05:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 06:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 07:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 08:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 02:00:00,
NO2,Finland,529.0,4.823150961516854,2023-05-29 01:00:00,
NO2,Finland,529.0,4.823150961516854,2023-05-29 02:00:00,
NO2,Finland,529.0,4.823150961516854,2023-05-29 03:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-28 23:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 10:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 11:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 12:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 13:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 14:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 00:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 16:00:00,
NO2,Finland,529.0,4.823150961516854,2023-05-29 06:00:00,
NO2,Finland,529.0,4.823150961516854,2023-05-29 10:00:00,
NO2,Finland,529.0,4.823150961516854,2023-05-29 11:00:00,
NO2,Finland,529.0,4.823150961516854,2023-05-29 12:00:00,
NO2,Finland,529.0,4.823150961516854,2023-05-29 13:00:00,
NO2,Finland,529.0,4.823150961516854,2023-05-29 14:00:00,
NO2,Finland,529.0,4.823150961516854,2023-05-29 05:00:00,
NO,Sweden,529.0,1.9496315789473684,2023-05-29 12:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 01:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 03:00:00,
NO2,Finland,529.0,4.823150961516854,2023-05-29 04:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 17:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 16:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 15:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 14:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 13:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 02:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 12:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 10:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 09:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 08:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 06:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 05:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 04:00:00,
PM10,Estonia,529.0,12.017244186046511,2023-05-29 11:00:00,
NO,Sweden,529.0,1.9496315789473684,2023-05-29 11:00:00,
NO,Sweden,529.0,1.9496315789473684,2023-05-29 08:00:00,
NO,Sweden,529.0,1.9496315789473684,2023-05-29 06:00:00,
SO2,Finland,529.0,0.6737597275747509,2023-05-29 05:00:00,
NO2,Andorra,529.0,9.327272727272726,2023-05-29 18:00:00,
NO2,Andorra,529.0,9.327272727272726,2023-05-29 06:00:00,
NO2,Andorra,529.0,9.327272727272726,2023-05-29 05:00:00,
NO2,Andorra,529.0,9.327272727272726,2023-05-29 04:00:00,
SO2,Austria,529.0,2.224836861381579,2023-05-29 11:00:00,
SO2,Finland,529.0,0.6737597275747509,2023-05-29 06:00:00,
SO2,Austria,529.0,2.224836861381579,2023-05-29 10:00:00,
SO2,Austria,529.0,2.224836861381579,2023-05-29 08:00:00,
SO2,Austria,529.0,2.224836861381579,2023-05-29 07:00:00,
SO2,Austria,529.0,2.224836861381579,2023-05-29 06:00:00,
SO2,Austria,529.0,2.224836861381579,2023-05-29 05:00:00,
SO2,Austria,529.0,2.224836861381579,2023-05-29 04:00:00,
SO2,Austria,529.0,2.224836861381579,2023-05-29 03:00:00,
SO2,Austria,529.0,2.224836861381579,2023-05-29 09:00:00,
SO2,Austria,529.0,2.224836861381579,2023-05-29 02:00:00,
SO2,Finland,529.0,0.6737597275747509,2023-05-29 08:00:00,
SO2,Finland,529.0,0.6737597275747509,2023-05-29 10:00:00,
SO2,Austria,529.0,2.224836861381579,2023-05-29 14:00:00,
SO2,Austria,529.0,2.224836861381579,2023-05-29 15:00:00,
SO2,Austria,529.0,2.224836861381579,2023-05-29 16:00:00,
SO2,Finland,529.0,0.6737597275747509,2023-05-29 22:00:00,
SO2,Finland,529.0,0.6737597275747509,2023-05-29 16:00:00,
SO2,Finland,529.0,0.6737597275747509,2023-05-29 20:00:00,
SO2,Finland,529.0,0.6737597275747509,2023-05-29 09:00:00,
SO2,Finland,529.0,0.6737597275747509,2023-05-29 19:00:00,
SO2,Finland,529.0,0.6737597275747509,2023-05-29 17:00:00,
SO2,Finland,529.0,0.6737597275747509,2023-05-29 15:00:00,
SO2,Finland,529.0,0.6737597275747509,2023-05-29 14:00:00,
SO2,Finland,529.0,0.6737597275747509,2023-05-29 13:00:00,
SO2,Finland,529.0,0.6737597275747509,2023-05-29 12:00:00,
SO2,Finland,529.0,0.6737597275747509,2023-05-29 11:00:00,
SO2,Finland,529.0,0.6737597275747509,2023-05-29 18:00:00,
NO,Austria,529.0,1.1798545660688289,2023-05-29 17:00:00,
SO2,Austria,529.0,2.224836861381579,2023-05-29 01:00:00,
SO2,Austria,529.0,2.224836861381579,2023-05-28 23:00:00,
NO2,Andorra,529.0,9.327272727272726,2023-05-29 14:00:00,
NO2,Andorra,529.0,9.327272727272726,2023-05-29 15:00:00,
NO2,Andorra,529.0,9.327272727272726,2023-05-29 16:00:00,
NO2,Andorra,529.0,9.327272727272726,2023-05-29 03:00:00,
NO2,Andorra,529.0,9.327272727272726,2023-05-29 02:00:00,
NO2,Andorra,529.0,9.327272727272726,2023-05-29 01:00:00,
NO2,Andorra,529.0,9.327272727272726,2023-05-29 13:00:00,
NO2,Andorra,529.0,9.327272727272726,2023-05-29 00:00:00,
NO,Sweden,529.0,1.9496315789473684,2023-05-29 00:00:00,
NO,Sweden,529.0,1.9496315789473684,2023-05-29 01:00:00,
NO,Sweden,529.0,1.9496315789473684,2023-05-29 02:00:00,
NO,Sweden,529.0,1.9496315789473684,2023-05-29 03:00:00,
